code,term,dmd_id
321117007,Flurazepam 15mg capsules,321117007
321118002,Flurazepam 30mg capsules,321118002
4657511000001100,Dalmane 15mg capsules,4657511000001100
4657811000001102,Dalmane 30mg capsules,4657811000001102
39699311000001107,Loprazolam 1mg tablets,39699311000001107
13774911000001109,Loprazolam 1mg tablets,13774911000001109
526811000001102,Loprazolam 1mg tablets,526811000001102
39029111000001106,Loprazolam 1mg tablets,39029111000001106
22073411000001107,Loprazolam 1mg tablets,22073411000001107
436211000001107,Loprazolam 1mg tablets,436211000001107
321122007,Lormetazepam 500microgram tablets,321122007
898611000001106,Lormetazepam 500microgram tablets,898611000001106
15434611000001103,Lormetazepam 500microgram tablets,15434611000001103
437911000001100,Lormetazepam 500microgram tablets,437911000001100
20535911000001107,Lormetazepam 500microgram tablets,20535911000001107
24370811000001105,Lormetazepam 500microgram tablets,24370811000001105
635811000001103,Lormetazepam 500microgram tablets,635811000001103
37119411000001107,Lormetazepam 500microgram tablets,37119411000001107
39030711000001102,Lormetazepam 500microgram tablets,39030711000001102
17938811000001108,Lormetazepam 500microgram tablets,17938811000001108
29897511000001103,Lormetazepam 500microgram tablets,29897511000001103
17527111000001109,Lormetazepam 500microgram tablets,17527111000001109
327611000001101,Lormetazepam 500microgram tablets,327611000001101
195911000001100,Lormetazepam 500microgram tablets,195911000001100
21788111000001104,Lormetazepam 500microgram tablets,21788111000001104
22806311000001101,Lormetazepam 500microgram tablets,22806311000001101
321123002,Lormetazepam 1mg tablets,321123002
877811000001100,Lormetazepam 1mg tablets,877811000001100
15434811000001104,Lormetazepam 1mg tablets,15434811000001104
274511000001102,Lormetazepam 1mg tablets,274511000001102
20536111000001103,Lormetazepam 1mg tablets,20536111000001103
24371011000001108,Lormetazepam 1mg tablets,24371011000001108
918311000001109,Lormetazepam 1mg tablets,918311000001109
39030911000001100,Lormetazepam 1mg tablets,39030911000001100
17939011000001107,Lormetazepam 1mg tablets,17939011000001107
29897811000001100,Lormetazepam 1mg tablets,29897811000001100
13925911000001100,Lormetazepam 1mg tablets,13925911000001100
171511000001102,Lormetazepam 1mg tablets,171511000001102
529711000001100,Lormetazepam 1mg tablets,529711000001100
21788311000001102,Lormetazepam 1mg tablets,21788311000001102
22810111000001103,Lormetazepam 1mg tablets,22810111000001103
8660311000001101,Lormetazepam 1mg/5ml oral suspension,8660311000001101
8600111000001102,Lormetazepam 1mg/5ml oral suspension,8600111000001102
321129003,Nitrazepam 2.5mg/5ml oral suspension,321129003
31065311000001109,Nitrazepam 2.5mg/5ml oral suspension,31065311000001109
28040211000001108,Nitrazepam 2.5mg/5ml oral suspension,28040211000001108
24328411000001107,Nitrazepam 2.5mg/5ml oral suspension,24328411000001107
321127001,Nitrazepam 5mg tablets,321127001
116211000001104,Nitrazepam 5mg tablets,116211000001104
380111000001104,Nitrazepam 5mg tablets,380111000001104
479011000001105,Nitrazepam 5mg tablets,479011000001105
9799011000001102,Nitrazepam 5mg tablets,9799011000001102
10397811000001102,Nitrazepam 5mg tablets,10397811000001102
30064511000001107,Nitrazepam 5mg tablets,30064511000001107
35995611000001105,Nitrazepam 5mg tablets,35995611000001105
35842911000001105,Nitrazepam 5mg tablets,35842911000001105
22600411000001102,Nitrazepam 5mg tablets,22600411000001102
148911000001104,Nitrazepam 5mg tablets,148911000001104
499911000001104,Nitrazepam 5mg tablets,499911000001104
30850911000001102,Nitrazepam 5mg tablets,30850911000001102
39058011000001101,Nitrazepam 5mg tablets,39058011000001101
20480211000001105,Nitrazepam 5mg tablets,20480211000001105
17946511000001105,Nitrazepam 5mg tablets,17946511000001105
120111000001101,Nitrazepam 5mg tablets,120111000001101
29929511000001106,Nitrazepam 5mg tablets,29929511000001106
811211000001104,Nitrazepam 5mg tablets,811211000001104
199211000001107,Nitrazepam 5mg tablets,199211000001107
156511000001108,Nitrazepam 5mg tablets,156511000001108
21820311000001105,Nitrazepam 5mg tablets,21820311000001105
418911000001108,Nitrazepam 5mg tablets,418911000001108
28772911000001103,Nitrazepam 2.5mg/5ml oral suspension sugar free,28772911000001103
28713011000001101,Nitrazepam 2.5mg/5ml oral suspension sugar free,28713011000001101
12144111000001108,Nitrazepam 10mg/5ml oral suspension,12144111000001108
12142311000001103,Nitrazepam 10mg/5ml oral suspension,12142311000001103
12141311000001107,Nitrazepam 2mg/5ml oral suspension,12141311000001107
12136811000001107,Nitrazepam 2mg/5ml oral suspension,12136811000001107
321141005,Nitrazepam 5mg/5ml oral suspension,321141005
8642211000001100,Nitrazepam 5mg/5ml oral suspension,8642211000001100
514911000001107,Mogadon 5mg tablets,514911000001107
3166211000001106,Somnite 2.5mg/5ml oral suspension,3166211000001106
35915311000001101,Temazepam 10mg/5ml oral solution sugar free,35915311000001101
909511000001106,Temazepam 10mg/5ml oral solution sugar free,909511000001106
13739311000001107,Temazepam 10mg/5ml oral solution sugar free,13739311000001107
613611000001107,Temazepam 10mg/5ml oral solution sugar free,613611000001107
38190711000001100,Temazepam 10mg/5ml oral solution sugar free,38190711000001100
29711000001100,Temazepam 10mg/5ml oral solution sugar free,29711000001100
39897111000001106,Temazepam 10mg/5ml oral solution sugar free,39897111000001106
844311000001101,Temazepam 10mg/5ml oral solution sugar free,844311000001101
17811511000001103,Temazepam 10mg/5ml oral solution sugar free,17811511000001103
852811000001101,Temazepam 10mg/5ml oral solution sugar free,852811000001101
713511000001104,Temazepam 10mg/5ml oral solution sugar free,713511000001104
35100011000001109,Temazepam 10mg/5ml oral solution sugar free,35100011000001109
21785011000001108,Temazepam 10mg/5ml oral solution sugar free,21785011000001108
321152004,Temazepam 10mg tablets,321152004
245211000001103,Temazepam 10mg tablets,245211000001103
652111000001102,Temazepam 10mg tablets,652111000001102
776711000001107,Temazepam 10mg tablets,776711000001107
34954011000001103,Temazepam 10mg tablets,34954011000001103
22067111000001100,Temazepam 10mg tablets,22067111000001100
21855811000001106,Temazepam 10mg tablets,21855811000001106
25605411000001107,Temazepam 10mg tablets,25605411000001107
21788811000001106,Temazepam 10mg tablets,21788811000001106
21790611000001108,Temazepam 10mg tablets,21790611000001108
22066511000001107,Temazepam 10mg tablets,22066511000001107
209411000001106,Temazepam 10mg tablets,209411000001106
104711000001104,Temazepam 10mg tablets,104711000001104
41082311000001100,Temazepam 10mg tablets,41082311000001100
614111000001102,Temazepam 10mg tablets,614111000001102
21772111000001105,Temazepam 10mg tablets,21772111000001105
39896711000001109,Temazepam 10mg tablets,39896711000001109
21905311000001100,Temazepam 10mg tablets,21905311000001100
22067711000001104,Temazepam 10mg tablets,22067711000001104
17811711000001108,Temazepam 10mg tablets,17811711000001108
635511000001101,Temazepam 10mg tablets,635511000001101
15228611000001107,Temazepam 10mg tablets,15228611000001107
152611000001106,Temazepam 10mg tablets,152611000001106
938611000001107,Temazepam 10mg tablets,938611000001107
21785211000001103,Temazepam 10mg tablets,21785211000001103
321153009,Temazepam 20mg tablets,321153009
415711000001104,Temazepam 20mg tablets,415711000001104
185311000001100,Temazepam 20mg tablets,185311000001100
426511000001108,Temazepam 20mg tablets,426511000001108
34954411000001107,Temazepam 20mg tablets,34954411000001107
22067411000001105,Temazepam 20mg tablets,22067411000001105
21856111000001105,Temazepam 20mg tablets,21856111000001105
21789511000001102,Temazepam 20mg tablets,21789511000001102
21795611000001100,Temazepam 20mg tablets,21795611000001100
22066811000001105,Temazepam 20mg tablets,22066811000001105
473511000001104,Temazepam 20mg tablets,473511000001104
730411000001100,Temazepam 20mg tablets,730411000001100
58411000001102,Temazepam 20mg tablets,58411000001102
21772311000001107,Temazepam 20mg tablets,21772311000001107
39896911000001106,Temazepam 20mg tablets,39896911000001106
21905611000001105,Temazepam 20mg tablets,21905611000001105
22068011000001100,Temazepam 20mg tablets,22068011000001100
17812511000001106,Temazepam 20mg tablets,17812511000001106
267711000001107,Temazepam 20mg tablets,267711000001107
15228811000001106,Temazepam 20mg tablets,15228811000001106
616211000001103,Temazepam 20mg tablets,616211000001103
305511000001104,Temazepam 20mg tablets,305511000001104
377911000001108,Temazepam 20mg tablets,377911000001108
21785511000001100,Temazepam 20mg tablets,21785511000001100
321241004,Alprazolam 250microgram tablets,321241004
321242006,Alprazolam 500microgram tablets,321242006
4658511000001101,Xanax 250microgram tablets,4658511000001101
4659411000001108,Xanax 500microgram tablets,4659411000001108
321249002,Chlordiazepoxide 5mg tablets,321249002
8425311000001103,Chlordiazepoxide 5mg tablets,8425311000001103
