code,term
1004004007,Primary tocophobia
1004005008,Secondary tocophobia
102913002,Taphophobia
102915009,Nosophobia
102918006,Microphobia
102919003,Fear of infection
102920009,Fear of contracting human immunodeficiency virus infection
102921008,Toxicophobia
102922001,Tocophobia
102923006,Teratophobia
102924000,Pyrophobia
102925004,Astrapophobia
102927007,Nyctophobia
102928002,Theophobia
102929005,Androphobia
102930000,Gynephobia
102931001,Fear of heart attack
102932008,Fear of hypertension
10586006,Occupation-related stress disorder
10743001000119103,Anxiety disorder in mother complicating childbirth
109006,Anxiety disorder of childhood OR adolescence
110357006,Unrealistic dental phobia
110358001,Heightened global phobia
111487009,Dream anxiety disorder
111490003,"Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND severe panic attacks"
111491004,"Panic disorder with agoraphobia, agoraphobic avoidance in full remission AND panic attacks in partial remission"
1144992001,Fear of cancer of urinary system
11458009,"Anticipatory anxiety, mild"
11806006,Separation anxiety disorder of childhood
1186988005,Fear of having malignant neoplasm of lymphatic system
11941006,"Panic disorder with agoraphobia, agoraphobic avoidance in full remission AND panic attacks in full remission"
12398201000119102,Anxiety disorder caused by methamphetamine
126943008,Separation anxiety
129869000,Death anxiety
1325321000000108,Anxiety related to clinical environment
13438001,Overanxious disorder of childhood
1380006,Agoraphobia without history of panic disorder with limited symptom attacks
16264621000119109,Recurrent mild major depressive disorder co-occurrent with anxiety
16264821000119108,Recurrent severe major depressive disorder co-occurrent with anxiety
16264901000119109,Recurrent moderate major depressive disorder co-occurrent with anxiety
16265061000119105,Recurrent major depressive disorder co-occurrent with anxiety in full remission
16265301000119106,Recurrent major depressive disorder in partial remission co-occurrent with anxiety
16265951000119109,Mild major depressive disorder co-occurrent with anxiety single episode
16266831000119100,Moderate major depressive disorder co-occurrent with anxiety single episode
16266991000119108,Severe major depressive disorder co-occurrent with anxiety single episode
1686006,"Sedative, hypnotic AND/OR anxiolytic-induced anxiety disorder"
17496003,Organic anxiety disorder
1816003,"Panic disorder with agoraphobia, severe agoraphobic avoidance AND mild panic attacks"
191708009,Chronic anxiety
191709001,Recurrent anxiety
191722009,Agoraphobia with panic attacks
191724005,"Social phobia, fear of eating in public"
191725006,"Social phobia, fear of public speaking"
191726007,"Social phobia, fear of public washing"
191736004,Obsessive-compulsive disorder
191737008,Compulsive neurosis
191738003,Obsessional neurosis
192014006,Psychogenic rumination
192037000,Acute panic state due to acute stress reaction
192038005,Acute fugue state due to acute stress reaction
192039002,Acute stupor state due to acute stress reaction
192041001,Acute situational disturbance
192042008,Acute post-trauma stress state
192044009,Stress reaction causing mixed disturbance of emotion and conduct
192611004,Childhood phobic anxiety disorder
197480006,Anxiety disorder
19766004,"Panic disorder with agoraphobia, mild agoraphobic avoidance AND severe panic attacks"
198280005,Parasitophobia
198288003,Anxiety state
19887002,Claustrophobia
207363009,Anxiety neurosis
21897009,Generalized anxiety disorder
22230001,"Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND panic attacks in full remission"
225624000,Panic attack
225635005,Anxiety about treatment
225636006,Anxiety about forced dependence
225637002,Anxiety about loss of control
225638007,Anxiety about resuming sexual relations
225639004,Worried about not coping with baby
225640002,Worried about being a bad father
225641003,Worried about being a bad mother
225642005,Anxiety about not coping with parenthood
225643000,Anxiety about making mistakes
225644006,Anxiety about altered body image
22621000119103,Anxiety disorder caused by drug
231501003,Needle phobia
231502005,Situational panic attack
231503000,Non-situational panic attack
231504006,Mixed anxiety and depressive disorder
231506008,Anxiety hysteria
231507004,Stage fright
231508009,Examination fear
238965007,Venereophobia
238966008,Syphilophobia
238976006,Bromisodrophobia
24109003,Bromhidrosiphobia
247805009,Anxiety and fear
247808006,Anxiety about body function or health
24781009,"Panic disorder with agoraphobia, mild agoraphobic avoidance AND panic attacks in full remission"
247818001,Fear of having a heart attack
247825008,Anxiety about behavior or performance
247854002,Flying phobia
247866008,Fear of contracting disease
247868009,Fear of contracting venereal disease
247869001,Fear of contracting radiation sickness
248231000000103,Paruresis
25501002,Social phobia
268669006,Childhood and adolescent disturbance with elective mutism
270472006,Maternal concern
271947006,School phobia
277818007,Anxiety about losing control of bowels
277819004,Anxiety about wetting self
277820005,Anxiety about vomiting in public
277821009,Anxiety about having a fit
277822002,Anxiety about choking
277823007,Anxiety about swallowing
277824001,Anxiety about collapsing
277825000,Anxiety about shaking
277826004,Anxiety about sweating
277827008,Anxiety about dying
277828003,Anxiety about going crazy
277829006,Anxiety about losing emotional control
277831002,Anxiety about becoming fat
277833004,Anxiety about fainting
277834005,Anxiety about having a heart attack
277838008,Anxiety about appearing ridiculous
277839000,Anxiety about saying the wrong thing
279611005,Shell shock
279622009,Performance anxiety
280947008,Examination phobia
30059008,"Panic disorder with agoraphobia, severe agoraphobic avoidance AND moderate panic attacks"
300894000,Parental anxiety
300895004,Anxiety attack
313182004,Chronic post-traumatic stress disorder
313387002,Phonophobia
3158007,"Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND panic attacks in partial remission"
31781004,"Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND mild panic attacks"
318784009,"Posttraumatic stress disorder, delayed onset"
323341000000102,Anxiety about lethargy
323351000000104,Anxiety about mood
32388005,"Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND moderate panic attacks"
34116005,"Panic disorder with agoraphobia, agoraphobic avoidance in full remission AND severe panic attacks"
34563004,Fear of getting cancer
34652008,Xenophobia
34938008,Anxiety disorder caused by alcohol
351861000000106,Stranger anxiety
35429005,Anticipatory anxiety
35607004,Panic disorder with agoraphobia
36646009,"Anticipatory anxiety, moderate"
370567003,Noise phobia
371631005,Panic disorder
37868008,Anxiety disorder of adolescence
37872007,Avoidant disorder of childhood OR adolescence
38328002,"Panic disorder with agoraphobia, severe agoraphobic avoidance AND panic attacks in full remission"
38617005,Dental phobia
386808001,Phobia
386810004,Phobic disorder
395017009,Complaining of panic attack
401010000,Patient concerned about eyesight
403591002,Ritual hand washing
