code,term
15631251000119109,Blepharospasm of right eyelid
15631291000119104,Blepharospasm of left eyelid
15631331000119105,Blepharospasm of bilateral eyelids
230324004,Isolated blepharospasm
232407000,Pharyngeal spasm
301000119104,Muscle spasm of cervical muscle of neck
406444002,Laryngeal spasm
423753005,Reflex blepharospasm
59026006,Blepharospasm
702600000,Myospasm of masticatory muscle
712647003,Spasmodic torticollis due to infection
71363005,Spasm of the cricopharyngeus muscle
713956000,Spasmodic torticollis as late effect of trauma
74333002,Spasmodic torticollis
95418008,Muscle spasm of head and/or neck
