code,term
1084061000000106,Depressive personality disorder
13601005,Paranoid personality disorder
1376001,Obsessive compulsive personality disorder
191496002,Personality disorder caused by drug
191753006,Hypomanic personality disorder
191765005,Emotionally unstable personality disorder
191772006,Eccentric personality disorder
191773001,Immature personality disorder
191774007,Masochistic personality disorder
20010003,Borderline personality disorder
231525006,Manipulative personality disorder
231527003,Explosive personality disorder
231528008,Anxious personality disorder
231530005,Post-concussional personality disorder
26665006,Antisocial personality disorder
268633003,Introverted personality disorder
268634009,Psychoneurotic personality disorder
273844008,"Structured interview for Diagnostic and Statistical Manual of Mental Disorders, Third Edition, personality disorders"
31027006,Schizotypal personality disorder
31611000,Multiple personality disorder
33449004,Personality disorder
36217008,Organic personality disorder
37746008,Avoidant personality disorder
442057004,Chronic depressive personality disorder
44376007,Dissociative disorder
44966003,Passive aggressive personality disorder
473456000,Compulsive personality disorder
473457009,Obsessional personality disorder
52954000,Schizoid personality disorder
55341008,Histrionic personality disorder
76105009,Cyclothymia
80711002,Narcissistic personality disorder
84466009,Dependent personality disorder
943161000000107,Disorder of adult personality AND/OR behaviour
